20170111;2.364;2.8353;2.5764;2.4373;2.1147;2.1647;2.1093;2.4045;2.5318;2.4309;2.0966;1.9323;2.224;2.188;2.38;2.293;2.1816;2.1475;2.1061;1.9737;2.1434;1.9641;2.0437;1.8291;2.2431;2.2093;2.1179;1.8018;1.8801;1.9724;2.0679;1.6954;3.8796;3.1473;1.5458;1.1659;2.4723;2.7111;2.5732;2.4354;1.9014;2.0087;1.8336;1.5152;1.236;1.3719;1.3952;0.9208
20170112;0.9272;1.2264;1.9492;2.9957;3.4424;3.5134;3.6102;3.5529;3.1517;2.5286;3.1517;2.7557;1.7636;2.0151;2.2762;1.6181;1.9196;1.7062;2.1838;2.1093;2.1998;2.1647;2.0702;1.8728;1.8314;1.9492;1.86;2.0278;1.9492;1.9683;2.0138;1.633;2.2071;2.1466;2.2835;1.8113;2.0902;2.3048;3.3587;3.8372;3.9019;3.728;3.4402;3.2428;3.2377;3.3087;3.1186;3.7035
20170113;4.3744;4.4867;4.665;3.5898;3.4902;3.2141;3.4606;4.0346;4.2734;4.2935;4.5399;4.5132;3.8732;3.3702;3.3396;3.1336;3.3046;3.6749;3.4179;2.8588;2.6487;2.364;2.0597;2.1412;1.8069;1.5184;1.7954;1.8887;1.8973;2.0106;2.1125;1.9874;2.2316;2.2389;2.3312;2.429;2.1985;2.1848;2.4745;2.5637;2.8375;2.6888;2.606;2.5;2.4086;2.4755;2.4768;3.0116
20170114;3.2619;3.401;3.3055;3.054;3.3001;3.004;3.0995;3.4911;4.6969;5.1554;5.0525;5.1671;4.8529;4.9261;4.4909;3.8586;3.351;2.6678;2.4468;2.0415;1.6403;1.4493;1.0854;1.3347;1.114;1.512;0.9771;1.3019;1.0641;1.2041;1.563;1.5225;1.0204;1.0408;1.3697;1.1659;1.0045;0.8084;0.7371;0.8148;1.3051;1.669;1.6999;2.2262;2.5646;2.8607;2.8989;2.1953
20170115;1.8845;2.2953;2.6455;2.2485;2.066;1.2233;1.2201;1.4566;1.5662;1.7667;1.9756;2.1233;2.1147;2.1138;2.3398;1.9056;1.8664;1.6021;1.7878;1.5662;1.7508;1.7072;1.7773;1.8027;1.5649;1.5926;1.825;1.7973;1.7604;1.9323;2.052;1.8654;2.2189;2.3589;2.4226;2.0839;2.5446;2.5022;2.8566;3.0881;3.3619;3.4064;3.281;3.9159;4.1343;4.2107;4.5259;5.148
20170116;5.3009;5.2891;5.4632;5.7052;4.9156;5.3327;5.3082;5.2955;5.6116;4.7978;4.0496;4.2215;4.5227;4.665;4.1747;3.8859;3.7713;3.5943;3.4975;3.3542;2.6633;2.0278;1.8737;2.0437;1.6754;1.9883;2.1157;1.6913;1.9992;1.8218;1.8463;1.9788;2.0192;1.9492;1.9374;1.7581;1.7145;1.6999;1.8951;2.1953;2.3153;2.4204;2.621;2.5914;2.8735;3.2364;3.8331;4.3635
20170117;4.7743;5.3537;5.6903;4.8838;4.9462;4.9994;5.3041;5.3263;5.1681;5.2264;5.1394;5.2582;5.3123;5.1831;4.837;3.9773;3.6812;3.1982;2.5232;2.2526;1.6286;1.7486;1.6053;1.7359;1.3433;1.3675;1.4843;1.2901;1.9524;1.7836;1.7954;1.5967;1.5439;1.6649;2.0065;2.0406;1.911;1.8419;1.9947;2.2666;2.4576;2.2972;2.1794;2.7197;2.692;3.4192;4.5132;3.9041
20170118;3.401;2.6232;2.4895;2.8098;3.6249;4.076;3.7471;3.6039;3.5943;3.9764;4.459;5.1649;5.7157;5.4015;4.7074;3.9041;3.5147;3.0562;2.6824;2.1679;2.1752;2.032;1.9801;2.0234;1.6222;1.584;0.9453;1.307;1.4802;1.8432;1.377;1.3038;1.3283;1.7496;1.5566;1.4811;1.4662;1.548;2.0947;2.4003;2.7101;2.4554;2.4627;2.464;3.1081;3.3829;3.4797;3.8309
20170119;3.8076;4.2807;4.3275;4.7956;4.2607;4.6173;4.6673;4.3457;5.1563;5.4938;5.4652;2.5468;1.9619;1.982;3.0741;3.1919;3.3151;2.6156;2.2835;2.1361;2.0383;1.6139;1.7295;2.0775;1.9438;2.0297;2.3462;2.2252;2.3163;2.6592;2.5997;2.429;2.6984;2.5933;2.7865;2.933;2.5583;2.0724;1.8814;2.0501;2.5583;2.8725;3.0849;2.8958;2.9894;3.3746;3.5953;3.5357
20170120;3.522;4.0292;3.7567;4.005;4.9857;5.1353;5.39;5.4664;5.4473;5.376;5.4155;4.8297;4.4412;4.3467;4.2967;4.0983;3.2186;2.3322;2.1456;2.0702;1.9747;1.8982;1.7241;1.7623;1.5821;1.5821;1.7677;1.7527;1.8473;1.3274;1.8919;1.754;2.0224;1.9641;2.1284;2.2558;2.2389;2.2103;2.5064;2.7366;2.9212;3.1154;2.8811;2.862;2.8216;3.1677;3.3587;4.1079
20170121;4.8306;5.4419;5.3836;4.454;4.4867;4.4676;5.2327;5.1512;4.9653;4.9898;4.5355;4.6227;4.6778;4.9589;4.8784;4.2171;4.6724;4.303;3.9009;3.8468;3.2282;2.9957;2.8907;2.4787;2.152;1.9724;2.1816;1.945;1.8049;1.8473;1.5649;1.8483;2.1157;2.2835;2.0702;2.3844;2.3449;2.2781;2.4927;2.5169;2.7493;3.0136;3.5889;3.6144;3.5975;3.4669;4.247;4.5813
20170122;4.403;3.4179;3.7449;4.1588;4.6322;4.7192;5.1722;5.6052;5.7466;5.4769;5.4429;5.5225;5.6097;5.5097;5.1076;3.6726;3.3183;3.0327;2.7483;2.4108;2.1953;2.224;2.0129;1.8081;1.6935;1.7699;1.7496;1.8113;1.2815;1.5162;1.2933;1.3411;1.8623;1.6362;1.4589;1.4694;1.3325;1.4184;1.9915;1.9215;1.7718;1.8164;2.0893;2.2475;2.2144;2.1042;2.0648;2.9671
20170123;2.8525;3.0403;2.6582;2.6506;2.7483;2.813;2.7779;2.8607;2.9734;2.9989;3.3479;3.9286;4.2107;4.4167;4.0187;3.729;2.7079;2.4873;2.5691;2.4459;2.017;2.0501;1.9778;1.8909;1.81;1.9683;1.9619;2.1444;2.1475;1.8186;2.1042;2.2271;2.4449;2.4067;2.7951;3.1899;2.9945;2.7124;2.6538;2.1743;2.4672;2.5551;2.6146;3.5411;3.295;3.2896;4.042;4.2129
20170124;3.8013;3.5198;3.5475;3.9041;4.9134;4.5705;4.9293;4.715;3.8531;3.9159;3.765;3.3246;4.0961;3.7927;3.7194;3.8032;4.1566;4.3689;4.2257;3.3628;3.1782;2.9935;2.3876;2.2994;2.1074;2.1221;2.0552;2.031;1.9024;1.8982;2.1179;2.2717;2.1106;2.0129;2.0329;1.9514;1.8674;1.754;1.8164;2.3312;2.2348;2.3271;3.1517;3.4402;3.765;4.0865;3.728;3.9391
20170125;4.5272;3.6949;4.2374;4.4199;4.0783;4.3412;4.2384;3.8149;3.6971;3.9942;3.8063;3.8191;4.1502;4.5577;4.7988;4.4348;3.8076;3.2014;2.3726;2.4299;2.5691;2.3917;2.4672;2.2558;2.1052;2.1074;2.0542;1.8346;1.9247;1.8623;1.8686;1.9164;2.208;2.4067;2.1794;1.9196;2.0011;1.7932;1.6222;1.4143;1.5066;2.2507;2.4373;2.3663;2.5914;2.8843;3.1931;3.8204
20170126;4.0197;4.0537;4.6227;4.7415;4.8815;5.1258;5.2945;5.4874;5.4578;5.5556;5.3378;5.2881;3.5453;3.2259;3.295;3.0295;2.656;2.066;1.8896;1.4143;1.4165;1.3261;1.0173;1.4461;1.0841;1.2732;1.3452;1.4897;1.3038;1.3538;1.6585;1.1;1.321;1.775;1.4748;1.6458;1.598;1.704;1.7909;2.2644;2.2994;2.137;2.1252;2.2749;2.1593;2.3481;2.8821;2.8588
20170127;4.2406;4.7733;4.8201;4.2129;3.9222;3.9318;4.2298;4.0783;3.749;4.0251;3.9;4.161;3.9359;3.3533;2.9053;2.9967;2.6296;2.586;2.3376;2.0861;1.9724;2.1307;1.8537;1.8559;1.8377;1.7878;1.6521;1.5776;1.5512;1.6095;1.7964;1.6763;1.7145;1.6986;1.896;1.9342;1.9024;2.0024;2.0893;2.4099;2.6633;2.6219;2.9362;3.1495;3.4256;3.3237;3.8118;4.2607
20170128;4.5132;4.404;3.7089;3.7927;3.9932;4.303;3.8318;3.7694;4.3444;3.9859;4.3139;3.7481;3.7471;3.7417;4.1865;4.303;4.2416;3.921;3.4689;2.8047;2.7206;2.485;2.621;2.6168;2.5201;2.2749;2.1434;2.1603;1.9501;2.1816;2.2762;2.0501;1.8705;2.7092;2.9722;2.7251;2.6274;2.5732;2.3812;2.2634;2.8439;2.6792;2.8098;3.3778;4.4953;5.7944;5.7603;5.7294
20170129;5.3846;4.8879;4.7669;4.5737;5.1108;5.5142;4.9739;5.4492;5.7412;5.6107;5.5206;5.7103;5.4792;4.1407;4.4495;4.6173;4.5663;4.4272;4.0346;3.572;3.3014;2.7101;2.4491;2.1498;1.7273;1.7677;1.5967;1.9247;1.7964;2.0702;1.7909;2.1857;2.032;1.9323;2.1456;2.3176;2.2399;2.0246;2.5213;2.2825;2.6283;2.8821;2.8162;3.0104;3.1008;3.5898;4.319;4.2607
20170130;4.1598;5.0057;5.1076;4.9866;5.0143;5.1404;5.4823;5.3728;5.4769;5.6606;5.5947;4.4603;5.0016;6.0045;5.4769;5.4811;4.8338;4.2565;3.8573;3.331;3.1486;2.8703;2.5309;2.1752;1.9715;1.7445;1.7623;1.5512;1.6913;1.775;1.5289;1.8801;2.1857;2.0861;2.3672;2.1657;2.0788;2.3991;2.4777;2.7652;2.7971;2.8875;2.6264;2.6391;3.0371;3.6166;4.354;5.2678
20170131;5.5629;5.5046;4.7415;4.8488;5.3868;5.5024;5.7008;5.7262;5.8026;5.6384;5.7199;6.0828;5.9523;5.5565;5.3868;5.0875;4.2225;3.7821;3.4701;2.777;2.5232;2.2284;1.7476;1.7177;1.6117;1.3006;1.5088;1.5248;1.6458;1.6394;1.2637;1.775;1.5407;1.7018;1.4484;1.7359;1.8432;1.7304;2.0893;2.5201;2.6401;2.5118;2.1042;1.9333;2.0947;2.3462;3.2871;4.0123
20170201;3.1326;3.4402;3.7513;4.1206;4.2967;4.1547;4.2425;3.9159;3.7672;3.7344;3.7121;3.5252;3.4784;2.9457;3.3077;3.4975;3.7586;3.0413;2.3621;1.7464;1.7763;1.8537;2.2867;2.2125;2.1615;1.9883;2.1498;1.7231;1.4493;1.5681;1.6881;1.9237;1.7836;1.6776;1.619;1.9938;2.3589;1.9724;1.8578;1.8463;1.6254;1.7623;1.5012;1.5385;1.8591;1.4971;1.5926;1.8463
20170202;2.4417;2.1806;2.3207;3.0327;2.4554;2.0542;1.7273;2.2653;2.4608;2.7929;1.9301;0.9727;1.5343;2.1571;1.7072;1.7677;2.0711;1.9078;1.7018;1.8801;1.8801;1.8919;1.9874;2.0692;1.5798;1.9705;2.0183;1.8387;1.2892;1.7241;0.8835;1.7804;1.6044;1.825;1.0577;2.9521;1.8336;2.6697;2.0288;1.6903;1.7655;1.3879;0.702;1.0395;1.1796;1.6808;1.4366;1.4079
20170203;1.2223;1.2892;1.6267;1.7254;2.0383;2.2303;2.1233;1.9524;1.9142;2.0819;2.5605;2.3258;1.3761;2.0288;1.931;2.62;2.3367;2.2017;2.3567;2.052;2.1498;2.4373;2.0192;1.826;1.7591;1.6286;1.7263;1.7909;1.8272;2.0565;1.633;1.5598;1.5534;1.7827;1.7368;1.3624;1.2296;1.7486;1.911;2.1434;1.9259;2.2208;2.6009;2.883;2.7124;2.5318;2.585;3.0963
20170204;3.4924;3.9464;2.8789;2.9575;3.0868;3.1091;3.4106;3.9296;3.9369;3.7704;3.225;3.1782;2.6964;2.5054;1.8527;2.2443;2.2558;2.1902;2.0893;2.1615;1.7082;1.6986;1.8314;1.7941;2.0033;1.7858;1.5967;1.5394;1.5703;1.599;1.3793;0.8402;1.6075;1.7846;1.619;1.4248;0.8794;0.7925;1.2751;1.961;2.1211;2.4331;2.8216;2.8193;2.847;3.3351;3.2705;3.522
20170205;3.2291;3.3606;3.486;3.7076;3.9286;4.8698;4.8698;4.8475;4.3849;3.7681;2.9053;2.4427;2.415;2.1444;1.8241;2.1752;2.0883;2.1657;1.9046;1.7486;1.8314;1.7486;1.5617;1.739;1.4388;1.2201;1.1182;1.4834;1.2879;1.3124;1.4802;1.6267;1.2073;1.498;1.6458;1.0067;1.5808;1.4143;0.9835;1.3006;1.6445;2.2822;2.8725;3.174;3.3842;3.5115;3.5325;3.6854
20170206;3.5803;3.3014;3.7503;3.9624;4.2171;3.7503;3.5975;3.2418;2.7493;3.6557;3.1696;2.3258;2.0638;2.2653;1.7878;2.5191;2.364;2.4299;2.2825;1.9364;1.7295;1.79;1.6317;1.5184;1.3293;1.3019;1.4366;1.6499;1.4503;1.0727;1.4503;1.5448;1.6222;1.7018;1.5935;1.6107;1.6489;1.6795;2.1233;2.0628;2.3004;2.535;3.019;3.1008;3.2068;3.3596;3.0795;2.4258
20170207;2.2007;2.7175;2.6219;2.1689;1.9874;2.4077;2.3991;2.0065;1.5098;1.4143;1.9778;2.6933;3.0276;3.2473;3.2886;2.8525;2.3386;2.3121;2.3258;2.2622;2.2017;2.102;2.0437;1.8782;2.0765;1.8049;1.8505;1.8728;2.0043;1.7432;1.7591;2.0511;1.9915;1.3274;1.3611;1.236;1.6849;1.3611;1.981;1.6594;1.3697;1.2338;1.6658;1.6859;1.8887;1.2147;1.3474;0.6428
20170208;0.9017;1.1723;1.03;0.8358;0.6215;0.6088;0.5301;1.0895;1.3379;2.1689;3.3097;3.1272;2.5551;2.2348;1.9269;1.5713;1.2137;1.13;1.1809;1.4312;1.3866;1.3411;1.6413;1.5639;1.5544;1.7878;1.6445;1.2264;1.7518;1.6817;1.3092;1.2147;1.6531;1.4471;1.4948;1.3305;0.9908;1.0204;1.0141;1.1755;1.3866;1.6394;1.9215;1.8091;0.7912;0.753;0.9599;0.838
20170209;0.8007;0.8284;1.2115;1.1277;0.974;0.8307;0.7339;1.2064;1.6827;2.2017;3.3332;3.0645;2.8384;2.4035;2.1571;2.2453;1.8177;1.9046;2.3589;2.0597;1.8291;1.5502;1.6744;1.6859;1.6158;2.0106;1.684;1.8632;1.8355;2.0183;1.6945;1.563;1.4388;0.9154;1.15;0.9377;0.9781;0.8071;0.9472;1.0036;1.9355;0.909;1.0863;1.5821;1.2264;1.4547;0.9313;0.8931
20170210;1.0768;1.271;1.4885;1.7718;1.8814;2.4704;2.6687;2.3749;1.9629;2.3844;2.3312;2.152;1.7168;2.0278;2.38;2.308;2.8894;2.259;2.3035;2.1921;2.8907;2.9107;2.4959;2.1456;2.0011;1.8377;1.5767;1.2637;1.2592;1.5353;1.0777;0.9835;0.9708;1.0408;0.9399;0.7584;0.7339;0.6565;0.837;0.6957;0.7606;0.5865;0.5323;0.6384;0.6333;0.5588;0.8262;0.8507
20170211;0.6852;0.6524;0.8912;1.4652;1.8537;1.8909;1.6585;2.0902;2.7452;3.0244;3.4552;3.8882;4.2266;4.5504;4.5609;4.0601;3.488;3.4402;3.3765;3.104;2.3195;1.961;1.7317;1.5521;1.6212;1.7667;1.9641;1.5617;1.5607;1.5767;1.6649;1.896;1.7878;1.7254;1.7336;1.8769;1.86;2.0011;2.1635;2.3239;2.5869;2.1561;2.3972;2.4946;2.8025;3.0849;3.1336;3.4988
20170212;4.2712;4.9124;4.9357;4.7383;4.2183;3.0772;1.5958;2.016;2.152;2.3163;2.0511;1.9215;2.6984;2.8429;2.8015;2.8575;2.7238;2.4809;2.2685;2.3016;2.1265;1.8814;2.0265;2.2157;2.0351;1.654;1.6458;1.5375;1.4961;1.5225;1.6945;1.8791;1.8346;1.9788;1.8355;1.9737;1.9915;1.4706;1.15;1.2987;1.4684;1.6107;1.6095;1.8432;2.1857;2.571;2.7665;1.6922
20170213;1.6276;2.5137;2.8397;2.5882;3.1209;4.0929;4.1461;3.4711;3.7895;4.2139;4.3349;3.8127;3.8563;3.9222;4.2511;4.9175;4.6991;4.5813;4.3839;3.9159;3.5465;3.1486;2.9235;2.5032;2.1116;1.7285;1.5744;1.5321;1.9164;1.6913;1.7878;1.74;2.0501;1.739;1.4662;2.294;2.4713;3.0476;3.1632;3.2173;3.0167;2.4417;2.7601;2.6219;2.7983;3.905;3.9923;3.4243
20170214;3.174;3.1409;3.6408;3.9369;3.4956;4.3489;4.6342;3.7799;3.8318;3.8426;3.7312;3.5634;3.4064;3.6398;3.7599;4.161;3.5051;3.8605;3.8032;3.8691;3.4084;2.7929;2.7047;2.6137;2.6742;3.0549;2.499;2.5646;2.62;2.4373;2.5223;2.3176;2.2602;2.4745;2.2017;2.1943;2.5;2.5255;2.9553;3.5252;3.6207;4.1015;3.9942;4.907;5.4355;2.6168;2.5914;3.346
20170215;4.0197;4.212;4.7564;5.3836;5.667;5.6734;6.1901;6.1169;6.1159;6.1169;6.1678;6.2538;6.5318;6.5139;5.9205;5.6797;5.4715;4.6768;4.3626;4.4221;4.2884;4.04;3.5379;3.814;3.7618;3.6962;3.6335;3.4147;3.069;3.3619;3.0699;2.9394;2.9002;2.7155;3.1018;2.7251;2.7547;2.2144;2.273;2.2962;2.4882;2.4787;2.3322;2.7939;2.7547;3.2259;3.6207;4.232
20170216;4.6819;5.0175;4.3954;3.5179;3.1836;2.8047;2.9957;2.9457;3.1708;3.2492;2.9881;3.3638;2.7506;2.1243;2.0106;2.3717;2.4427;2.4873;2.6792;3.1632;3.0244;2.777;2.4576;2.3545;2.4831;2.2176;2.2666;1.9037;2.1635;1.8578;1.81;2.0202;1.9992;2.0851;2.2007;2.0883;2.0234;1.7986;1.7932;2.1806;2.2867;2.4341;2.6687;2.6442;2.4672;2.4436;2.293;3.3097
20170217;4.1747;4.509;4.6036;4.4995;4.8901;5.0958;5.1499;5.4174;5.2372;5.3337;5.3391;5.3295;5.2754;5.1754;4.9939;4.6501;4.5823;3.8022;3.0062;2.8321;3.0104;2.9384;2.6124;2.414;2.0234;2.2103;2.2813;1.8728;2.1794;2.2857;1.8568;2.2007;2.1934;2.2367;2.0065;1.9374;1.7199;1.2997;1.377;1.6044;2.1806;2.4946;2.7569;2.3026;2.4022;3.3256;3.6217;3.4638
20170218;2.8811;3.6653;2.5723;2.8416;3.2377;2.9849;2.5487;2.9129;2.9521;3.1677;3.9242;4.4189;3.9932;3.8777;3.8732;3.9464;4.005;3.7331;3.4424;3.0053;2.5436;2.0947;1.8241;1.5744;1.549;1.5248;1.7241;1.3611;1.6776;2.0533;1.5967;1.8218;1.5713;1.2783;1.2287;1.1223;1.1;0.8189;0.6779;0.4919;0.4537;0.8826;0.8858;0.908;0.8931;0.873;2.7315;3.0008
20170219;2.7315;3.0008;2.2835;2.067;1.7741;1.7158;1.825;1.8782;1.9546;1.5948;2.4245;3.1463;3.9846;4.0824;4.0346;4.1843;3.8732;3.9573;3.4478;3.3533;2.5519;2.1042;2.0097;2.1615;2.1284;2.0087;2.1157;1.8132;1.91;2.1179;2.4214;2.309;2.4331;2.7779;2.655;2.415;1.9979;2.2813;2.5573;2.6633;2.4799;2.3927;2.2962;2.3685;2.9012;3.4752;3.9923;4.0783
20170220;4.4517;4.4317;4.8433;5.2041;5.5237;5.4938;5.4365;5.2518;4.4368;4.3393;3.9401;3.2555;2.9448;4.0474;4.1661;3.3947;3.1549;3.5561;3.5071;3.2173;2.9161;2.0861;1.8537;1.5808;1.5703;1.9164;1.9173;1.7273;1.6254;1.6012;1.6521;1.5999;1.7572;1.6276;2.0679;1.86;1.654;1.1905;1.7941;2.0437;2.0998;2.0819;2.57;2.8716;3.0148;2.7324;2.8193;3.2928
20170221;3.2046;3.0954;3.2259;2.9712;2.9212;2.6519;3.2832;3.175;3.0231;3.0741;3.069;3.2842;2.9161;3.1209;2.9362;2.5041;2.2284;2.0425;2.1243;2.5933;2.6474;2.4532;2.4576;2.3876;2.103;2.3949;2.5095;2.4545;2.1498;2.1561;2.2262;2.2994;1.5362;1.4557;2.0488;4.9643;3.9773;3.5962;3.1358;3.2855;2.9967;2.8916;2.1934;1.599;1.8664;3.9127;4.3361;4.2193
20170222;4.4071;3.9891;4.0751;4.2766;4.7023;3.8372;2.8397;3.4351;3.0263;2.7633;2.7665;2.8257;2.657;2.364;3.0435;2.8216;3.381;3.3415;3.2514;2.8716;2.7843;2.5414;2.3981;2.1243;2.3386;2.3981;2.3099;2.6815;2.3176;2.3462;2.5882;2.5669;2.4576;2.1434;2.6114;2.655;2.5191;2.2134;2.0234;2.1934;1.8409;1.3006;1.4038;1.3315;2.1561;2.6124;3.1377;3.2377
20170223;2.9467;2.7811;2.8365;3.0499;3.2906;3.3765;3.8213;4.4135;4.8465;4.5654;4.6291;4.7883;4.8392;5.0207;5.3337;5.425;5.1213;4.9462;3.9286;3.2609;2.7397;2.273;2.0001;1.9619;1.7986;1.8483;1.8377;1.8218;1.7327;1.7709;1.7613;1.8823;1.4525;2.2189;1.8642;1.8514;1.7464;1.9173;2.0998;2.3695;2.2622;2.0001;2.7397;3.2164;3.5816;3.3873;4.0738;4.2107
20170224;4.2066;4.4985;4.7118;4.0165;4.5367;4.5727;4.0187;5.0376;5.2327;4.5991;4.0496;4.3712;4.232;4.2957;4.509;4.1884;4.1247;4.126;3.8372;3.452;3.1868;2.8279;2.3386;2.3144;1.9578;1.7773;1.7827;1.513;1.7381;1.8855;2.0584;2.2539;2.0947;2.1424;2.4672;2.2517;2.294;2.6697;2.5541;2.5159;1.9906;1.6381;1.2392;1.8228;2.6633;2.6168;3.0116;2.8948
20170225;3.6198;3.8127;4.2629;4.077;4.7564;5.0863;4.942;4.9188;4.8201;4.1789;3.1326;3.0836;3.3797;3.1868;2.934;3.7758;3.6039;3.1845;2.8639;2.499;2.0947;1.7273;1.6871;1.6636;1.5458;1.5407;1.8018;1.7718;1.7508;1.9269;1.9692;2.1243;2.1116;1.9852;1.6763;1.8209;1.4356;1.2955;1.7199;2.1275;2.4459;2.1784;1.945;2.2985;1.6977;1.6117;1.754;2.2571
20170226;3.2715;3.764;3.488;3.7395;3.6516;3.8013;3.8;3.3682;2.7015;1.9237;1.9374;2.0533;1.9705;2.1179;1.9673;2.2271;2.5519;2.8439;2.3736;2.3609;1.8941;1.4534;1.5935;1.6075;1.3751;1.3506;1.4971;1.6508;1.2041;1.4948;1.1873;1.2592;1.5926;1.0927;1.2923;0.853;1.3229;1.6107;1.5248;1.5426;1.0768;0.9886;1.9597;2.6188;2.3704;1.7699;1.6394;2.7792
20170227;2.9053;2.4194;2.4608;2.0329;1.3656;1.4726;1.6763;2.016;2.5478;2.7429;3.6621;2.9712;2.1698;1.8632;2.5392;2.6073;2.8766;2.6328;2.5509;1.9587;1.7508;1.6817;1.5512;1.4047;1.3643;1.4875;1.4439;1.7699;1.5066;1.7973;1.5458;1.6508;1.8241;1.4302;1.8642;1.8272;1.6722;1.5671;1.9119;2.152;2.3631;2.2411;2.1529;2.3526;2.6614;2.6433;2.9489;3.4892
